weight,age,height,waist,hips,Body_Shape,size
61.17768300026571,17,174.5421303936023,64.5326987779578,77.68649376439913,Regular,S
58.819635336058745,50,168.45319939917687,101.54185478435473,122.76762700703122,Regular,XXXL
75.04832843719069,19,166.84729955422708,78.64507510927267,87.93344824408432,Slim,L
55.81404584661146,53,169.1893396576169,98.08524813735742,106.64434466116442,Slim,XXXL
61.43743177828685,44,165.58024250809498,82.11964608564745,108.40216630029342,Curvy,L
51.999419170704336,17,157.06497041267664,70.71506003290234,97.2863145030897,Curvy,M
73.28220102087732,45,179.93217257112968,64.25127824333862,70.71265713202666,Slim,S
65.6243669977521,58,158.4555203607181,72.87603624913893,87.47939062345559,Regular,M
43.31955123066744,61,149.78901193126399,103.41732854445478,130.93529617884633,Regular,XXXL
56.537593385280886,43,167.29325872792725,80.0617430568185,107.14075378089494,Curvy,L
56.12390276851081,19,169.34716153980196,85.11379618413683,99.77002055128503,Regular,XL
63.396826425939,21,161.58005813430682,72.15679296829155,96.2254285667627,Curvy,M
55.87509446230321,36,164.51157209880097,83.95135910505286,92.53121989578474,Slim,XL
73.89448802305512,56,170.24943649815563,84.57463262828811,103.65163430203575,Regular,XL
74.90287654685713,39,182.394172600152,75.0548429727304,94.51692881646147,Regular,L
77.16290534371174,60,172.6355405829381,63.34549675992718,71.81343845935768,Slim,S
77.47894819889392,55,175.3040017621944,88.92950019392812,100.86537994803646,Slim,XL
65.13477133587018,55,159.68958537597956,81.51149892304402,103.90974017215628,Curvy,L
59.851382863672534,43,167.31285400225767,68.04268191377142,91.87179708855395,Curvy,S
82.63029716644138,29,182.49100022931987,93.38415242914708,120.27421506328507,Curvy,XXL
67.40790301666333,55,167.8430121135162,97.05252164462068,119.7919796773391,Regular,XXXL
57.59566438775905,24,163.88286760625482,83.77020427804658,96.21210479175544,Slim,XL
56.05772146453463,48,159.14953455017326,95.68304153146416,116.84069722215216,Regular,XXL
79.47308287217226,41,181.4487385194439,58.43603870248275,75.00202135356767,Regular,XXS
55.05919068058749,59,161.31390291983274,61.01700152951245,74.43657876148025,Regular,XXS
63.522312640262314,43,167.9436576086021,56.98474685079901,71.15447226708363,Regular,XXS
81.19533992695744,55,173.4562756003514,64.88113164095523,74.40152353357689,Regular,S
67.74651345887804,36,169.51878268969972,73.00917386768107,95.48503778431856,Curvy,M
58.634094994756815,43,165.56620895062548,75.4735252817067,93.50911065913118,Regular,L
77.12391894525472,20,176.26371157722244,82.47572496588604,109.50675165458577,Curvy,XL
70.24427383554459,23,167.58684675867931,78.04683839429532,95.8881050880961,Regular,L
61.79496592553375,29,170.82786324758933,55.54518906174084,61.81370071544972,Slim,XXS
72.54018357297169,19,166.231095237692,83.79201533727415,108.81338600612993,Curvy,XL
75.50393810573433,46,168.81315430151608,69.22682828776271,90.93386656488437,Curvy,M
64.63507514399345,46,168.69864846332328,56.599073812763905,67.65042013197811,Slim,XXS
65.94287238195271,46,168.63994704447316,69.60206204891747,77.22762891068733,Slim,M
61.26383690022092,20,164.40339169419775,67.6861467820205,82.50450342483288,Regular,S
48.59475731384574,45,157.86927595499438,106.05511140658959,132.7880277694052,Regular,XXXL
51.83455572149034,29,159.72501737661122,79.08423986672177,95.52786653907201,Regular,L
84.49348210599862,40,177.29547050764876,75.30724970812739,106.41976383113797,Curvy,L
58.768223876464205,42,172.09132400743962,81.77660472315803,93.32187567260996,Slim,XL
73.42319520130408,58,176.3071100458769,73.760180017412,92.97742337718599,Curvy,M
72.91038424590892,53,169.6052144316455,78.32454742411231,101.62708758294825,Regular,L
73.93841316038538,64,174.6704587132749,89.78657234349964,116.54295700046802,Curvy,XXL
71.80164452907927,43,163.87426344053597,65.15160395766507,77.51141987804469,Regular,S
67.94773379666896,16,170.12044835872248,78.753995452129,90.27945164236904,Slim,L
70.37685226331051,62,165.957984463182,78.34967554175454,103.30105045590241,Curvy,L
72.18422263759675,60,182.4630092703935,71.74794960450265,95.74793748048512,Curvy,M
50.91030799768986,34,150.079600811844,65.73773538014039,85.3322682292292,Curvy,S
73.99434980000655,22,174.10872880495884,78.62272162768484,103.85117912605634,Curvy,L
60.70758280176483,61,169.08435673726905,72.13548308669658,80.48375062756364,Slim,M
83.2157527171528,66,179.00692938547166,78.046919261445,84.77643709883796,Slim,L
49.31316913600996,46,157.46600922542353,86.95214508338236,105.44769630786321,Regular,XL
59.37582774604842,18,154.3609715669414,89.32082398218097,117.33325158076585,Regular,XXL
49.29065840254437,59,160.45947686845548,90.55541268271571,119.78043071568621,Curvy,XXL
58.564487175582116,29,175.10930202840768,73.10441651821078,83.45812487460451,Slim,M
74.66119787757435,18,168.73491796518795,71.5677242798907,83.75683865224184,Regular,M
69.5369648213675,17,171.42650369978796,81.4327778452629,88.51812454613774,Slim,L
52.35079902630218,22,162.80534950463684,106.61323762435893,127.73262281657966,Regular,XXXL
72.90597977083559,39,170.1212442183911,87.9836794937886,104.70954320345318,Regular,XL
55.18529947224397,53,162.49652906530258,81.82130040275166,102.32171364403693,Regular,L
61.83925762826816,43,160.27601611336755,71.46219629876973,93.29056463139159,Regular,M
71.39754459256591,26,172.88914923719634,56.516507513483376,66.58234465269764,Regular,XXS
59.765996742109806,46,160.84533901529264,74.22974256116348,84.30613671075221,Slim,L
61.55205236878794,34,163.37975925193956,73.02705790426562,88.47508333179962,Regular,M
73.98778862965403,38,167.85153595387146,82.24827660916245,87.5910432492789,Slim,L
46.70409058093697,53,153.13606366700478,85.62522508917864,106.9498765311697,Regular,XL
63.59237803042315,52,161.34164893505462,66.57516806000471,87.65485956162702,Regular,M
68.85521569147114,63,166.65353412830345,72.31003360394521,83.54916291443729,Slim,M
56.7167959291637,18,168.46680803428382,61.67064531094814,79.68904479663249,Regular,S
65.67432830942651,39,164.1147905912746,77.62417832348409,97.22452161572875,Regular,L
56.557847200058546,47,160.44919435661026,83.08822300914677,115.02319007950018,Curvy,XL
68.936558745714,23,162.45450538210864,78.92960928383269,94.64157317217648,Regular,L
62.730128561794835,32,160.28476596310645,59.00456874129519,72.03588580471666,Regular,XXS
60.2738472140492,23,162.2899691498348,79.45722778864565,90.29583210680626,Slim,L
70.73728659634742,17,168.04394040194714,99.73173759584506,106.990066989888,Slim,XXXL
64.942571336134,63,165.10550928613947,70.12334774673553,91.38686388779534,Curvy,M
54.590491227090524,61,155.68266784581346,69.96491320814515,83.82033709795962,Slim,M
67.80711516721021,68,170.00361926182222,68.54226358351643,74.76678725104071,Slim,M
73.97474095128224,46,175.69137348294035,62.75257176433122,80.2446486384384,Regular,S
80.64923177555552,68,175.19571976918596,62.843832044010746,73.2840168286559,Slim,S
76.85103068382217,63,170.12709038447466,91.47218027516845,114.93016966365661,Curvy,XXL
65.17828708978936,36,174.98535544554773,65.35104389275594,89.22811523517683,Curvy,S
70.69380118083455,57,173.1182986543643,70.69732999965122,90.37221517410464,Regular,M
53.28415414885674,64,165.30481739533207,99.4048986671551,113.9090572890362,Slim,XXXL
68.37310687643563,55,166.91796539685046,79.9638349387792,103.95860645887412,Curvy,L
52.59528635370047,67,166.06868471663836,63.07345584083376,79.82733538693617,Regular,S
65.04549552508148,57,163.71509329259672,61.19302715548152,83.88049409065157,Curvy,XXS
59.31523813994251,38,163.24927870202688,86.01419976256682,103.39302328174243,Regular,XL
54.35837018401619,32,166.47161848042376,66.28716604885832,86.4130367333939,Curvy,S
62.334512981218765,31,172.8688595388539,79.57345601933307,93.461449909652,Regular,L
82.15690508677389,50,174.9833534941663,90.37728120876709,118.44111387840195,Curvy,XXL
66.01288088188473,40,166.93986656366482,77.15644164385809,93.48718273972058,Regular,L
53.392404150168204,44,162.80868894982,76.67850107450003,96.85615821578372,Regular,L
80.02990930931914,18,178.95767022375824,83.66644739738757,99.19745612895993,Regular,XL
58.13115292279475,21,162.99047974222748,72.76031370238083,83.37903694825695,Slim,M
68.9855630343099,65,177.00470216832275,73.36475793877334,94.01695086742542,Regular,M
74.96798220669247,51,167.47561914575195,74.67430144017165,86.12451043603949,Regular,M
50.542160701611934,50,161.46876811119168,87.92398613253658,105.64872455374667,Regular,XL
73.74010359795116,18,171.26340014011427,77.4464038724883,91.0777301118667,Regular,L
50.87151070937235,63,156.66801891936427,72.9883706932116,99.32948334173561,Curvy,M
76.32620622180403,37,175.76753065101488,71.24230929263533,88.52982673768865,Regular,M
47.15307956441575,61,157.05036365152264,65.30356477453948,75.44514188044873,Slim,S
46.31110819321432,48,155.79744727813235,54.51000007889932,69.84941550377542,Regular,XXS
51.24799953038841,57,148.72089466314554,75.54533032441792,91.59923182049211,Regular,M
52.448389543967316,36,166.09843900248288,68.83599589723404,76.15556293124284,Slim,M
64.14551854196827,40,170.04458922969894,73.18301632656039,102.24354154365855,Curvy,M
72.11416139505138,67,164.8333697541467,63.64077119209685,79.08079702119802,Regular,S
57.81997945015665,28,167.6706441846996,87.69675825117386,111.26539448998234,Regular,XL
61.429290513848144,52,170.71051680648588,84.0659234853502,97.04801968693158,Slim,XL
65.83279158708528,19,180.6248544632921,74.40099305976709,84.33334194845469,Slim,M
64.58744073622518,30,159.28735907081756,101.93376078012533,114.60770066022958,Slim,XXXL
55.93170158469016,27,169.79700628311215,71.53856385593033,83.1666641010821,Regular,M
66.22967821242148,30,171.58289398201435,68.22876122689931,79.72718574590971,Slim,S
77.32055402654473,65,170.65475090606813,76.09693929374413,95.54755577205557,Regular,L
68.8515280581743,50,168.2134484568843,105.65288892326639,116.92730290661535,Slim,XXXL
73.43211231734246,28,174.64681859423493,66.35015527503792,88.2493987119373,Curvy,S
52.63287071566559,51,162.43462897721437,84.93656970552786,96.80400699813066,Slim,XL
70.95680896547223,56,164.10736087460953,69.27408238857711,98.18773888936198,Curvy,M
58.50773389397309,28,168.8041607560653,73.93057249812861,85.28183138472824,Slim,M
66.4481767712463,31,158.04135009425474,89.41840858101376,106.89587522832518,Regular,XXL
63.35310649658444,67,155.6780189437514,80.48025379317966,104.22597394168551,Curvy,L
59.43256190896055,26,165.67539917522112,73.67302668253245,88.00782864315748,Regular,M
59.01276579912741,61,165.07014768545392,56.015709424550636,76.85432143738399,Curvy,XXS
61.02566673603822,31,165.04963250657732,79.75810161996807,96.74544506182608,Regular,L
74.77707950740579,16,173.52189440304218,58.74150508089781,67.0918682556093,Slim,XXS
56.69865964319463,32,162.00774823235923,98.00159172267206,124.99187714796115,Regular,XXXL
60.04701402687525,51,174.9087732739727,65.23574742005488,92.09000230206837,Curvy,S
50.25010516715482,18,154.23917959241746,79.93810124116517,91.94133183243457,Slim,L
61.784528339189784,66,155.29228367665954,87.38505616058428,94.32586723396909,Slim,XL
60.71192856133668,62,169.2564288432116,80.59091682324778,102.2458687756831,Regular,L
71.23021093476126,46,163.71232683672568,71.16169180355936,100.30045962623018,Curvy,M
79.19397103275705,17,175.50048097763812,76.42811322784948,91.70842683871646,Slim,L
57.3423760481627,62,167.5176880688671,66.92254475880945,92.76896737572147,Curvy,S
69.07667870337819,63,168.31949117771754,83.75202639991873,100.01191831336267,Regular,XL
56.86530183302842,31,162.80486645005004,79.35698964563285,110.4447069341141,Curvy,L
56.47301614928649,58,162.88188378044694,71.40550725686637,90.29353808583423,Regular,M
68.58909518943827,50,182.5067516158622,68.05059534781653,89.81305069920278,Regular,M
61.33664930082648,68,177.17299133249543,72.39714805155171,78.37189450633315,Slim,M
54.93412911773777,34,157.3734803882796,97.00926227157798,120.54839853906216,Regular,XXXL
78.59546442326274,68,181.61216856336588,70.87013325207465,82.22736456970021,Regular,M
60.20978805130188,48,167.33292579780564,66.01757633701638,83.68948740843771,Regular,S
76.32400140505337,47,176.1094059243509,71.82811727003613,102.23975853195165,Curvy,M
53.214766806858115,61,161.0834741817736,61.1149485477722,66.30239054008632,Slim,XXS
77.83619475572023,56,171.97988205844527,79.82477244153665,87.18688994490178,Slim,L
59.4913769247281,29,155.15627928224762,72.31387976605453,85.31392484746708,Slim,M
62.008860719855335,29,178.32294497755737,62.75766104785214,86.67426339912905,Curvy,S
87.30538013027007,60,181.64011317765625,78.67626603692817,93.49234259749177,Slim,L
64.70613350024169,19,171.6202514908759,76.38689613168305,98.14678516549088,Regular,L
68.8538554432186,40,169.23065532862606,77.53288192802708,98.92345586552297,Regular,L
76.72682598584242,19,173.12949329928855,67.02602339343548,81.54243131652382,Regular,S
67.68884890910228,21,164.16759154110596,54.97911734410066,68.89720118993948,Regular,XXS
71.89455087340257,63,167.86771399801898,73.0822875647181,77.82245506669797,Slim,M
67.62942234770289,35,162.44513623413297,70.75481660508305,76.39386464380068,Slim,M
78.72318595675969,43,172.2626664063744,82.12602704432614,115.97429969294318,Curvy,XL
70.15030556273393,56,176.5190139143219,73.59485935308778,104.96920964271813,Curvy,L
58.260567551444865,22,169.31724124286856,74.71777135345313,92.112757653816,Regular,L
56.60375082949539,35,168.89683957459613,65.05311586421921,68.61832633845472,Slim,S
60.97796822516516,28,171.39972892998037,65.18043095345311,77.8338957508374,Regular,S
65.6154714346232,25,168.90040572006583,78.02869365807935,97.26430220659515,Regular,L
67.5484625620496,22,176.44175081064833,74.02536589836464,89.54379222823678,Regular,M
74.50883051523799,16,171.4679177395882,63.68794548203438,80.58092500455516,Curvy,S
71.70057900810554,16,170.07658849184176,57.00410216345699,73.73967138566152,Regular,XXS
81.8303128653855,25,177.95598460816845,87.1400451977623,105.18189628176958,Regular,XL
86.115129955868,45,179.44124509247902,91.20017078340607,103.81435020772194,Slim,XXL
63.17393502461548,34,169.53231439555864,56.956591530950924,75.64463032187012,Curvy,XXS
54.763532444561164,16,162.4902586686167,59.13429563210344,73.56672389531494,Regular,XXS
70.33586115286172,56,166.3283667582079,63.1636251955255,84.35837116147802,Curvy,XXS
76.67071173724348,26,171.31718388083826,74.97717950296274,94.99253854038287,Regular,L
66.52583469908288,24,170.84802103380022,85.64310638173632,111.13862720965649,Regular,XL
